"Date","time_GMT","tide_height","season","tide_datetime"
2018-02-15,01:00:00,-0.08,2018,"2018-02-15 01:00:00"
2018-02-15,02:00:00,0.63,2018,"2018-02-15 02:00:00"
2018-02-15,03:00:00,1.48,2018,"2018-02-15 03:00:00"
2018-02-15,04:00:00,2.5,2018,"2018-02-15 04:00:00"
2018-02-15,05:00:00,3.43,2018,"2018-02-15 05:00:00"
2018-02-15,06:00:00,3.95,2018,"2018-02-15 06:00:00"
2018-02-15,07:00:00,3.99,2018,"2018-02-15 07:00:00"
2018-02-15,08:00:00,3.72,2018,"2018-02-15 08:00:00"
2018-02-15,09:00:00,3.22,2018,"2018-02-15 09:00:00"
2018-02-15,10:00:00,2.65,2018,"2018-02-15 10:00:00"
2018-02-15,11:00:00,2.29,2018,"2018-02-15 11:00:00"
2018-02-15,12:00:00,2.26,2018,"2018-02-15 12:00:00"
2018-02-15,13:00:00,2.59,2018,"2018-02-15 13:00:00"
2018-02-15,14:00:00,3.24,2018,"2018-02-15 14:00:00"
2018-02-15,15:00:00,4.01,2018,"2018-02-15 15:00:00"
2018-02-15,16:00:00,4.78,2018,"2018-02-15 16:00:00"
2018-02-15,17:00:00,5.34,2018,"2018-02-15 17:00:00"
2018-02-15,18:00:00,5.41,2018,"2018-02-15 18:00:00"
2018-02-15,19:00:00,4.95,2018,"2018-02-15 19:00:00"
2018-02-15,20:00:00,3.99,2018,"2018-02-15 20:00:00"
2018-02-15,21:00:00,2.83,2018,"2018-02-15 21:00:00"
2018-02-15,22:00:00,1.47,2018,"2018-02-15 22:00:00"
2018-02-15,23:00:00,0.37,2018,"2018-02-15 23:00:00"
2018-02-16,00:00:00,-0.26,2018,"2018-02-16 00:00:00"
2018-02-16,01:00:00,-0.43,2018,"2018-02-16 01:00:00"
2018-02-16,02:00:00,0.07,2018,"2018-02-16 02:00:00"
2018-02-16,03:00:00,0.84,2018,"2018-02-16 03:00:00"
2018-02-16,04:00:00,1.94,2018,"2018-02-16 04:00:00"
2018-02-16,05:00:00,2.95,2018,"2018-02-16 05:00:00"
2018-02-16,06:00:00,3.67,2018,"2018-02-16 06:00:00"
2018-02-16,07:00:00,3.99,2018,"2018-02-16 07:00:00"
2018-02-16,08:00:00,3.83,2018,"2018-02-16 08:00:00"
2018-02-16,09:00:00,3.31,2018,"2018-02-16 09:00:00"
2018-02-16,10:00:00,2.69,2018,"2018-02-16 10:00:00"
2018-02-16,11:00:00,2.17,2018,"2018-02-16 11:00:00"
2018-02-16,12:00:00,1.89,2018,"2018-02-16 12:00:00"
2018-02-16,13:00:00,2.05,2018,"2018-02-16 13:00:00"
2018-02-16,14:00:00,2.5,2018,"2018-02-16 14:00:00"
2018-02-16,15:00:00,3.26,2018,"2018-02-16 15:00:00"
2018-02-16,16:00:00,4.13,2018,"2018-02-16 16:00:00"
2018-02-16,17:00:00,4.97,2018,"2018-02-16 17:00:00"
2018-02-16,18:00:00,5.18,2018,"2018-02-16 18:00:00"
2018-02-16,19:00:00,5.05,2018,"2018-02-16 19:00:00"
2018-02-16,20:00:00,4.42,2018,"2018-02-16 20:00:00"
2018-02-16,21:00:00,3.39,2018,"2018-02-16 21:00:00"
2018-02-16,22:00:00,2.22,2018,"2018-02-16 22:00:00"
2018-02-16,23:00:00,1.07,2018,"2018-02-16 23:00:00"
2018-02-17,00:00:00,0.15,2018,"2018-02-17 00:00:00"
2018-02-17,01:00:00,-0.2,2018,"2018-02-17 01:00:00"
2018-02-17,02:00:00,-0.03,2018,"2018-02-17 02:00:00"
2018-02-17,03:00:00,0.67,2018,"2018-02-17 03:00:00"
2018-02-17,04:00:00,1.68,2018,"2018-02-17 04:00:00"
2018-02-17,05:00:00,2.73,2018,"2018-02-17 05:00:00"
2018-02-17,06:00:00,3.72,2018,"2018-02-17 06:00:00"
2018-02-17,07:00:00,4.11,2018,"2018-02-17 07:00:00"
2018-02-17,08:00:00,4.23,2018,"2018-02-17 08:00:00"
2018-02-17,09:00:00,3.9,2018,"2018-02-17 09:00:00"
2018-02-17,10:00:00,3.32,2018,"2018-02-17 10:00:00"
2018-02-17,11:00:00,2.64,2018,"2018-02-17 11:00:00"
2018-02-17,12:00:00,2.05,2018,"2018-02-17 12:00:00"
2018-02-17,13:00:00,1.93,2018,"2018-02-17 13:00:00"
2018-02-17,14:00:00,2.21,2018,"2018-02-17 14:00:00"
2018-02-17,15:00:00,2.84,2018,"2018-02-17 15:00:00"
2018-02-17,16:00:00,3.62,2018,"2018-02-17 16:00:00"
2018-02-17,17:00:00,4.46,2018,"2018-02-17 17:00:00"
2018-02-17,18:00:00,5.11,2018,"2018-02-17 18:00:00"
2018-02-17,19:00:00,5.28,2018,"2018-02-17 19:00:00"
2018-02-17,20:00:00,4.92,2018,"2018-02-17 20:00:00"
2018-02-17,21:00:00,4.18,2018,"2018-02-17 21:00:00"
2018-02-17,22:00:00,2.99,2018,"2018-02-17 22:00:00"
2018-02-17,23:00:00,1.82,2018,"2018-02-17 23:00:00"
2018-02-18,00:00:00,0.78,2018,"2018-02-18 00:00:00"
2018-02-18,01:00:00,0.24,2018,"2018-02-18 01:00:00"
2018-02-18,02:00:00,0.13,2018,"2018-02-18 02:00:00"
2018-02-18,03:00:00,0.56,2018,"2018-02-18 03:00:00"
2018-02-18,04:00:00,1.41,2018,"2018-02-18 04:00:00"
2018-02-18,05:00:00,2.52,2018,"2018-02-18 05:00:00"
2018-02-18,06:00:00,3.44,2018,"2018-02-18 06:00:00"
2018-02-18,07:00:00,4.18,2018,"2018-02-18 07:00:00"
2018-02-18,08:00:00,4.5,2018,"2018-02-18 08:00:00"
2018-02-18,09:00:00,4.41,2018,"2018-02-18 09:00:00"
2018-02-18,10:00:00,3.81,2018,"2018-02-18 10:00:00"
2018-02-18,11:00:00,3.11,2018,"2018-02-18 11:00:00"
2018-02-18,12:00:00,2.47,2018,"2018-02-18 12:00:00"
2018-02-18,13:00:00,2.03,2018,"2018-02-18 13:00:00"
2018-02-18,14:00:00,1.96,2018,"2018-02-18 14:00:00"
2018-02-18,15:00:00,2.25,2018,"2018-02-18 15:00:00"
2018-02-18,16:00:00,2.85,2018,"2018-02-18 16:00:00"
2018-02-18,17:00:00,3.67,2018,"2018-02-18 17:00:00"
2018-02-18,18:00:00,4.47,2018,"2018-02-18 18:00:00"
2018-02-18,19:00:00,4.91,2018,"2018-02-18 19:00:00"
2018-02-18,20:00:00,4.91,2018,"2018-02-18 20:00:00"
2018-02-18,21:00:00,4.43,2018,"2018-02-18 21:00:00"
2018-02-18,22:00:00,3.64,2018,"2018-02-18 22:00:00"
2018-02-18,23:00:00,2.63,2018,"2018-02-18 23:00:00"
2018-02-19,00:00:00,1.58,2018,"2018-02-19 00:00:00"
2018-02-19,01:00:00,0.87,2018,"2018-02-19 01:00:00"
2018-02-19,02:00:00,0.54,2018,"2018-02-19 02:00:00"
2018-02-19,03:00:00,0.77,2018,"2018-02-19 03:00:00"
2018-02-19,04:00:00,1.32,2018,"2018-02-19 04:00:00"
2018-02-19,05:00:00,2.26,2018,"2018-02-19 05:00:00"
2018-02-19,06:00:00,3.23,2018,"2018-02-19 06:00:00"
2018-02-19,07:00:00,4.1,2018,"2018-02-19 07:00:00"
2018-02-19,08:00:00,4.59,2018,"2018-02-19 08:00:00"
2018-02-19,09:00:00,4.72,2018,"2018-02-19 09:00:00"
2018-02-19,10:00:00,4.29,2018,"2018-02-19 10:00:00"
2018-02-19,11:00:00,3.58,2018,"2018-02-19 11:00:00"
2018-02-19,12:00:00,2.87,2018,"2018-02-19 12:00:00"
2018-02-19,13:00:00,2.25,2018,"2018-02-19 13:00:00"
2018-02-19,14:00:00,1.7,2018,"2018-02-19 14:00:00"
2018-02-19,15:00:00,1.72,2018,"2018-02-19 15:00:00"
2018-02-19,16:00:00,2.11,2018,"2018-02-19 16:00:00"
2018-02-19,17:00:00,2.83,2018,"2018-02-19 17:00:00"
2018-02-19,18:00:00,3.6,2018,"2018-02-19 18:00:00"
2018-02-19,19:00:00,4.06,2018,"2018-02-19 19:00:00"
2018-02-19,20:00:00,4.36,2018,"2018-02-19 20:00:00"
2018-02-19,21:00:00,4.36,2018,"2018-02-19 21:00:00"
2018-02-19,22:00:00,3.8,2018,"2018-02-19 22:00:00"
2018-02-19,23:00:00,3.03,2018,"2018-02-19 23:00:00"
2018-02-20,00:00:00,2.11,2018,"2018-02-20 00:00:00"
2018-02-20,01:00:00,1.33,2018,"2018-02-20 01:00:00"
2018-02-20,02:00:00,0.78,2018,"2018-02-20 02:00:00"
2018-02-20,03:00:00,0.65,2018,"2018-02-20 03:00:00"
2018-02-20,04:00:00,0.99,2018,"2018-02-20 04:00:00"
2018-02-20,05:00:00,1.77,2018,"2018-02-20 05:00:00"
2018-02-20,06:00:00,2.57,2018,"2018-02-20 06:00:00"
2018-02-20,07:00:00,3.42,2018,"2018-02-20 07:00:00"
2018-02-20,08:00:00,4.19,2018,"2018-02-20 08:00:00"
2018-02-20,09:00:00,4.44,2018,"2018-02-20 09:00:00"
2018-02-20,10:00:00,4.26,2018,"2018-02-20 10:00:00"
2018-02-20,11:00:00,3.81,2018,"2018-02-20 11:00:00"
2018-02-20,12:00:00,3.03,2018,"2018-02-20 12:00:00"
2018-02-20,13:00:00,2.21,2018,"2018-02-20 13:00:00"
2018-02-20,14:00:00,1.58,2018,"2018-02-20 14:00:00"
2018-02-20,15:00:00,1.19,2018,"2018-02-20 15:00:00"
2018-02-20,16:00:00,1.27,2018,"2018-02-20 16:00:00"
2018-02-20,17:00:00,1.63,2018,"2018-02-20 17:00:00"
2018-02-20,18:00:00,2.14,2018,"2018-02-20 18:00:00"
2018-02-20,19:00:00,2.92,2018,"2018-02-20 19:00:00"
2018-02-20,20:00:00,3.4,2018,"2018-02-20 20:00:00"
2018-02-20,21:00:00,3.65,2018,"2018-02-20 21:00:00"
2018-02-20,22:00:00,3.58,2018,"2018-02-20 22:00:00"
2018-02-20,23:00:00,3.22,2018,"2018-02-20 23:00:00"
2018-02-21,00:00:00,2.59,2018,"2018-02-21 00:00:00"
2018-02-21,01:00:00,1.87,2018,"2018-02-21 01:00:00"
2018-02-21,02:00:00,1.31,2018,"2018-02-21 02:00:00"
2018-02-21,03:00:00,0.98,2018,"2018-02-21 03:00:00"
2018-02-21,04:00:00,1.04,2018,"2018-02-21 04:00:00"
2018-02-21,05:00:00,1.51,2018,"2018-02-21 05:00:00"
2018-02-21,06:00:00,2.28,2018,"2018-02-21 06:00:00"
2018-02-21,07:00:00,3.14,2018,"2018-02-21 07:00:00"
2018-02-21,08:00:00,3.94,2018,"2018-02-21 08:00:00"
2018-02-21,09:00:00,4.55,2018,"2018-02-21 09:00:00"
2018-02-21,10:00:00,4.63,2018,"2018-02-21 10:00:00"
2018-02-21,11:00:00,4.34,2018,"2018-02-21 11:00:00"
2018-02-21,12:00:00,3.78,2018,"2018-02-21 12:00:00"
2018-02-21,13:00:00,3.03,2018,"2018-02-21 13:00:00"
2018-02-21,14:00:00,2.32,2018,"2018-02-21 14:00:00"
2018-02-21,15:00:00,1.61,2018,"2018-02-21 15:00:00"
2018-02-21,16:00:00,1.28,2018,"2018-02-21 16:00:00"
2018-02-21,17:00:00,1.29,2018,"2018-02-21 17:00:00"
2018-02-21,18:00:00,1.49,2018,"2018-02-21 18:00:00"
2018-02-21,19:00:00,2.08,2018,"2018-02-21 19:00:00"
2018-02-21,20:00:00,2.52,2018,"2018-02-21 20:00:00"
2018-02-21,21:00:00,2.98,2018,"2018-02-21 21:00:00"
2018-02-21,22:00:00,3.43,2018,"2018-02-21 22:00:00"
2018-02-21,23:00:00,3.32,2018,"2018-02-21 23:00:00"
2018-02-22,00:00:00,2.97,2018,"2018-02-22 00:00:00"
2018-02-22,01:00:00,2.64,2018,"2018-02-22 01:00:00"
2018-02-22,02:00:00,2.09,2018,"2018-02-22 02:00:00"
2018-02-22,03:00:00,1.72,2018,"2018-02-22 03:00:00"
2018-02-22,04:00:00,1.49,2018,"2018-02-22 04:00:00"
2018-02-22,05:00:00,1.65,2018,"2018-02-22 05:00:00"
2018-02-22,06:00:00,2.15,2018,"2018-02-22 06:00:00"
2018-02-22,07:00:00,2.84,2018,"2018-02-22 07:00:00"
2018-02-22,08:00:00,3.6,2018,"2018-02-22 08:00:00"
2018-02-22,09:00:00,4.29,2018,"2018-02-22 09:00:00"
2018-02-22,10:00:00,4.67,2018,"2018-02-22 10:00:00"
2018-02-22,11:00:00,4.82,2018,"2018-02-22 11:00:00"
2018-02-22,12:00:00,4.51,2018,"2018-02-22 12:00:00"
2018-02-22,13:00:00,3.85,2018,"2018-02-22 13:00:00"
2018-02-22,14:00:00,3.09,2018,"2018-02-22 14:00:00"
2018-02-22,15:00:00,2.3,2018,"2018-02-22 15:00:00"
2018-02-22,16:00:00,1.6,2018,"2018-02-22 16:00:00"
2018-02-22,17:00:00,1.09,2018,"2018-02-22 17:00:00"
2018-02-22,18:00:00,0.97,2018,"2018-02-22 18:00:00"
2018-02-22,19:00:00,1.2,2018,"2018-02-22 19:00:00"
2018-02-22,20:00:00,1.53,2018,"2018-02-22 20:00:00"
2018-02-22,21:00:00,1.99,2018,"2018-02-22 21:00:00"
2018-02-22,22:00:00,2.55,2018,"2018-02-22 22:00:00"
2018-02-22,23:00:00,2.94,2018,"2018-02-22 23:00:00"
2018-02-23,00:00:00,3.06,2018,"2018-02-23 00:00:00"
2018-02-23,01:00:00,3.04,2018,"2018-02-23 01:00:00"
2018-02-23,02:00:00,2.6,2018,"2018-02-23 02:00:00"
2018-02-23,03:00:00,2.34,2018,"2018-02-23 03:00:00"
2018-02-23,04:00:00,2.03,2018,"2018-02-23 04:00:00"
2018-02-23,05:00:00,1.99,2018,"2018-02-23 05:00:00"
2018-02-23,06:00:00,2.1,2018,"2018-02-23 06:00:00"
2018-02-23,07:00:00,2.48,2018,"2018-02-23 07:00:00"
2018-02-23,08:00:00,3.15,2018,"2018-02-23 08:00:00"
2018-02-23,09:00:00,3.83,2018,"2018-02-23 09:00:00"
2018-02-23,10:00:00,4.45,2018,"2018-02-23 10:00:00"
2018-02-23,11:00:00,4.82,2018,"2018-02-23 11:00:00"
2018-02-23,12:00:00,4.87,2018,"2018-02-23 12:00:00"
2018-02-23,13:00:00,4.6,2018,"2018-02-23 13:00:00"
2018-02-23,14:00:00,3.84,2018,"2018-02-23 14:00:00"
2018-02-23,15:00:00,2.97,2018,"2018-02-23 15:00:00"
2018-02-23,16:00:00,1.98,2018,"2018-02-23 16:00:00"
2018-02-23,17:00:00,1.09,2018,"2018-02-23 17:00:00"
2018-02-23,18:00:00,0.52,2018,"2018-02-23 18:00:00"
2018-02-23,19:00:00,0.33,2018,"2018-02-23 19:00:00"
2018-02-23,20:00:00,0.4,2018,"2018-02-23 20:00:00"
2018-02-23,21:00:00,0.77,2018,"2018-02-23 21:00:00"
2018-02-23,22:00:00,1.3,2018,"2018-02-23 22:00:00"
2018-02-23,23:00:00,1.97,2018,"2018-02-23 23:00:00"
2018-02-24,00:00:00,2.47,2018,"2018-02-24 00:00:00"
2018-02-24,01:00:00,2.74,2018,"2018-02-24 01:00:00"
2018-02-24,02:00:00,2.83,2018,"2018-02-24 02:00:00"
2018-02-24,03:00:00,2.65,2018,"2018-02-24 03:00:00"
2018-02-24,04:00:00,2.38,2018,"2018-02-24 04:00:00"
2018-02-24,05:00:00,2.14,2018,"2018-02-24 05:00:00"
2018-02-24,06:00:00,2.04,2018,"2018-02-24 06:00:00"
2018-02-24,07:00:00,2,2018,"2018-02-24 07:00:00"
2018-02-24,08:00:00,2.44,2018,"2018-02-24 08:00:00"
2018-02-24,09:00:00,3.01,2018,"2018-02-24 09:00:00"
2018-02-24,10:00:00,3.7,2018,"2018-02-24 10:00:00"
2018-02-24,11:00:00,4.4,2018,"2018-02-24 11:00:00"
2018-02-24,12:00:00,4.76,2018,"2018-02-24 12:00:00"
2018-02-24,13:00:00,4.87,2018,"2018-02-24 13:00:00"
2018-02-24,14:00:00,4.5,2018,"2018-02-24 14:00:00"
2018-02-24,15:00:00,3.76,2018,"2018-02-24 15:00:00"
2018-02-24,16:00:00,2.77,2018,"2018-02-24 16:00:00"
2018-02-24,17:00:00,1.7,2018,"2018-02-24 17:00:00"
2018-02-24,18:00:00,0.67,2018,"2018-02-24 18:00:00"
2018-02-24,19:00:00,0.02,2018,"2018-02-24 19:00:00"
2018-02-24,20:00:00,-0.37,2018,"2018-02-24 20:00:00"
2018-02-24,21:00:00,-0.22,2018,"2018-02-24 21:00:00"
2018-02-24,22:00:00,0.21,2018,"2018-02-24 22:00:00"
2018-02-24,23:00:00,0.96,2018,"2018-02-24 23:00:00"
2018-02-25,00:00:00,1.77,2018,"2018-02-25 00:00:00"
2018-02-25,01:00:00,2.46,2018,"2018-02-25 01:00:00"
2018-02-25,02:00:00,2.94,2018,"2018-02-25 02:00:00"
2018-02-25,03:00:00,3.06,2018,"2018-02-25 03:00:00"
2018-02-25,04:00:00,2.96,2018,"2018-02-25 04:00:00"
2018-02-25,05:00:00,2.71,2018,"2018-02-25 05:00:00"
2018-02-25,06:00:00,2.34,2018,"2018-02-25 06:00:00"
2018-02-25,07:00:00,2.1,2018,"2018-02-25 07:00:00"
2018-02-25,08:00:00,2.15,2018,"2018-02-25 08:00:00"
2018-02-25,09:00:00,2.48,2018,"2018-02-25 09:00:00"
2018-02-25,10:00:00,3.07,2018,"2018-02-25 10:00:00"
2018-02-25,11:00:00,3.85,2018,"2018-02-25 11:00:00"
2018-02-25,12:00:00,4.54,2018,"2018-02-25 12:00:00"
2018-02-25,13:00:00,5.02,2018,"2018-02-25 13:00:00"
2018-02-25,14:00:00,5.16,2018,"2018-02-25 14:00:00"
2018-02-25,15:00:00,4.72,2018,"2018-02-25 15:00:00"
2018-02-25,16:00:00,3.99,2018,"2018-02-25 16:00:00"
2018-02-25,17:00:00,2.82,2018,"2018-02-25 17:00:00"
2018-02-25,18:00:00,1.65,2018,"2018-02-25 18:00:00"
2018-02-25,19:00:00,0.51,2018,"2018-02-25 19:00:00"
2018-02-25,20:00:00,-0.34,2018,"2018-02-25 20:00:00"
2018-02-25,21:00:00,-0.67,2018,"2018-02-25 21:00:00"
2018-02-25,22:00:00,-0.63,2018,"2018-02-25 22:00:00"
2018-02-25,23:00:00,0.02,2018,"2018-02-25 23:00:00"
2018-02-26,00:00:00,0.95,2018,"2018-02-26 00:00:00"
2018-02-26,01:00:00,1.9,2018,"2018-02-26 01:00:00"
2018-02-26,02:00:00,2.75,2018,"2018-02-26 02:00:00"
2018-02-26,03:00:00,3.32,2018,"2018-02-26 03:00:00"
2018-02-26,04:00:00,3.48,2018,"2018-02-26 04:00:00"
2018-02-26,05:00:00,3.33,2018,"2018-02-26 05:00:00"
2018-02-26,06:00:00,2.95,2018,"2018-02-26 06:00:00"
2018-02-26,07:00:00,2.5,2018,"2018-02-26 07:00:00"
2018-02-26,08:00:00,2.19,2018,"2018-02-26 08:00:00"
2018-02-26,09:00:00,2.13,2018,"2018-02-26 09:00:00"
2018-02-26,10:00:00,2.51,2018,"2018-02-26 10:00:00"
2018-02-26,11:00:00,3.22,2018,"2018-02-26 11:00:00"
2018-02-26,12:00:00,4.12,2018,"2018-02-26 12:00:00"
2018-02-26,13:00:00,4.97,2018,"2018-02-26 13:00:00"
2018-02-26,14:00:00,5.55,2018,"2018-02-26 14:00:00"
2018-02-26,15:00:00,5.73,2018,"2018-02-26 15:00:00"
2018-02-26,16:00:00,5.41,2018,"2018-02-26 16:00:00"
2018-02-26,17:00:00,4.4,2018,"2018-02-26 17:00:00"
2018-02-26,18:00:00,3.15,2018,"2018-02-26 18:00:00"
2018-02-26,19:00:00,1.83,2018,"2018-02-26 19:00:00"
2018-02-26,20:00:00,0.51,2018,"2018-02-26 20:00:00"
2018-02-26,21:00:00,-0.48,2018,"2018-02-26 21:00:00"
2018-02-26,22:00:00,-0.77,2018,"2018-02-26 22:00:00"
2018-02-26,23:00:00,-0.54,2018,"2018-02-26 23:00:00"
2018-02-27,00:00:00,0.2,2018,"2018-02-27 00:00:00"
2018-02-27,01:00:00,1.31,2018,"2018-02-27 01:00:00"
2018-02-27,02:00:00,2.44,2018,"2018-02-27 02:00:00"
2018-02-27,03:00:00,3.46,2018,"2018-02-27 03:00:00"
2018-02-27,04:00:00,4.02,2018,"2018-02-27 04:00:00"
2018-02-27,05:00:00,4.17,2018,"2018-02-27 05:00:00"
2018-02-27,06:00:00,3.85,2018,"2018-02-27 06:00:00"
2018-02-27,07:00:00,3.3,2018,"2018-02-27 07:00:00"
2018-02-27,08:00:00,2.74,2018,"2018-02-27 08:00:00"
2018-02-27,09:00:00,2.33,2018,"2018-02-27 09:00:00"
2018-02-27,10:00:00,2.33,2018,"2018-02-27 10:00:00"
2018-02-27,11:00:00,2.54,2018,"2018-02-27 11:00:00"
2018-02-27,12:00:00,3.37,2018,"2018-02-27 12:00:00"
2018-02-27,13:00:00,4.38,2018,"2018-02-27 13:00:00"
2018-02-27,14:00:00,5.34,2018,"2018-02-27 14:00:00"
2018-02-27,15:00:00,5.99,2018,"2018-02-27 15:00:00"
2018-02-27,16:00:00,6.09,2018,"2018-02-27 16:00:00"
2018-02-27,17:00:00,5.43,2018,"2018-02-27 17:00:00"
2018-02-27,18:00:00,4.51,2018,"2018-02-27 18:00:00"
2018-02-27,19:00:00,3.09,2018,"2018-02-27 19:00:00"
2018-02-27,20:00:00,1.5,2018,"2018-02-27 20:00:00"
2018-02-27,21:00:00,0.18,2018,"2018-02-27 21:00:00"
2018-02-27,22:00:00,-0.76,2018,"2018-02-27 22:00:00"
2018-02-27,23:00:00,-1.05,2018,"2018-02-27 23:00:00"
2018-02-28,00:00:00,-0.69,2018,"2018-02-28 00:00:00"
2018-02-28,01:00:00,0.27,2018,"2018-02-28 01:00:00"
2018-02-28,02:00:00,1.53,2018,"2018-02-28 02:00:00"
2018-02-28,03:00:00,2.71,2018,"2018-02-28 03:00:00"
2018-02-28,04:00:00,3.68,2018,"2018-02-28 04:00:00"
2018-02-28,05:00:00,4.17,2018,"2018-02-28 05:00:00"
2018-02-28,06:00:00,4.19,2018,"2018-02-28 06:00:00"
2018-02-28,07:00:00,3.62,2018,"2018-02-28 07:00:00"
2018-02-28,08:00:00,2.96,2018,"2018-02-28 08:00:00"
2018-02-28,09:00:00,2.25,2018,"2018-02-28 09:00:00"
2018-02-28,10:00:00,1.78,2018,"2018-02-28 10:00:00"
2018-02-28,11:00:00,1.78,2018,"2018-02-28 11:00:00"
2018-02-28,12:00:00,2.18,2018,"2018-02-28 12:00:00"
2018-02-28,13:00:00,3.12,2018,"2018-02-28 13:00:00"
2018-02-28,14:00:00,4.25,2018,"2018-02-28 14:00:00"
2018-02-28,15:00:00,5.22,2018,"2018-02-28 15:00:00"
2018-02-28,16:00:00,5.91,2018,"2018-02-28 16:00:00"
2018-02-28,17:00:00,5.95,2018,"2018-02-28 17:00:00"
2018-02-28,18:00:00,5.36,2018,"2018-02-28 18:00:00"
2018-02-28,19:00:00,4.17,2018,"2018-02-28 19:00:00"
2018-02-28,20:00:00,2.56,2018,"2018-02-28 20:00:00"
2018-02-28,21:00:00,0.98,2018,"2018-02-28 21:00:00"
2018-02-28,22:00:00,-0.3,2018,"2018-02-28 22:00:00"
2018-02-28,23:00:00,-1.12,2018,"2018-02-28 23:00:00"
2018-03-01,00:00:00,-1.17,2018,"2018-03-01 00:00:00"
2018-03-01,01:00:00,-0.53,2018,"2018-03-01 01:00:00"
2018-03-01,02:00:00,0.54,2018,"2018-03-01 02:00:00"
2018-03-01,03:00:00,1.96,2018,"2018-03-01 03:00:00"
2018-03-01,04:00:00,3.27,2018,"2018-03-01 04:00:00"
2018-03-01,05:00:00,4.12,2018,"2018-03-01 05:00:00"
2018-03-01,06:00:00,4.55,2018,"2018-03-01 06:00:00"
2018-03-01,07:00:00,4.34,2018,"2018-03-01 07:00:00"
2018-03-01,08:00:00,3.65,2018,"2018-03-01 08:00:00"
2018-03-01,09:00:00,2.78,2018,"2018-03-01 09:00:00"
2018-03-01,10:00:00,2.05,2018,"2018-03-01 10:00:00"
2018-03-01,11:00:00,1.59,2018,"2018-03-01 11:00:00"
2018-03-01,12:00:00,1.66,2018,"2018-03-01 12:00:00"
2018-03-01,13:00:00,2.3,2018,"2018-03-01 13:00:00"
2018-03-01,14:00:00,3.35,2018,"2018-03-01 14:00:00"
2018-03-01,15:00:00,4.57,2018,"2018-03-01 15:00:00"
2018-03-01,16:00:00,5.58,2018,"2018-03-01 16:00:00"
2018-03-01,17:00:00,6.14,2018,"2018-03-01 17:00:00"
2018-03-01,18:00:00,6.22,2018,"2018-03-01 18:00:00"
2018-03-01,19:00:00,5.44,2018,"2018-03-01 19:00:00"
2018-03-01,20:00:00,4.19,2018,"2018-03-01 20:00:00"
2018-03-01,21:00:00,2.61,2018,"2018-03-01 21:00:00"
2018-03-01,22:00:00,1.13,2018,"2018-03-01 22:00:00"
2018-03-01,23:00:00,-0.03,2018,"2018-03-01 23:00:00"
2018-03-02,00:00:00,-0.6,2018,"2018-03-02 00:00:00"
2018-03-02,01:00:00,-0.47,2018,"2018-03-02 01:00:00"
2018-03-02,02:00:00,0.37,2018,"2018-03-02 02:00:00"
2018-03-02,03:00:00,1.53,2018,"2018-03-02 03:00:00"
2018-03-02,04:00:00,2.97,2018,"2018-03-02 04:00:00"
2018-03-02,05:00:00,4.28,2018,"2018-03-02 05:00:00"
2018-03-02,06:00:00,4.94,2018,"2018-03-02 06:00:00"
2018-03-02,07:00:00,5.04,2018,"2018-03-02 07:00:00"
2018-03-02,08:00:00,4.58,2018,"2018-03-02 08:00:00"
2018-03-02,09:00:00,3.78,2018,"2018-03-02 09:00:00"
2018-03-02,10:00:00,2.74,2018,"2018-03-02 10:00:00"
2018-03-02,11:00:00,1.97,2018,"2018-03-02 11:00:00"
2018-03-02,12:00:00,1.49,2018,"2018-03-02 12:00:00"
2018-03-02,13:00:00,1.65,2018,"2018-03-02 13:00:00"
2018-03-02,14:00:00,2.34,2018,"2018-03-02 14:00:00"
2018-03-02,15:00:00,3.42,2018,"2018-03-02 15:00:00"
2018-03-02,16:00:00,4.6,2018,"2018-03-02 16:00:00"
2018-03-02,17:00:00,5.59,2018,"2018-03-02 17:00:00"
2018-03-02,18:00:00,6.08,2018,"2018-03-02 18:00:00"
2018-03-02,19:00:00,5.89,2018,"2018-03-02 19:00:00"
2018-03-02,20:00:00,5.09,2018,"2018-03-02 20:00:00"
2018-03-02,21:00:00,3.83,2018,"2018-03-02 21:00:00"
2018-03-02,22:00:00,2.19,2018,"2018-03-02 22:00:00"
2018-03-02,23:00:00,1,2018,"2018-03-02 23:00:00"
2018-03-03,00:00:00,0.06,2018,"2018-03-03 00:00:00"
2018-03-03,01:00:00,-0.21,2018,"2018-03-03 01:00:00"
2018-03-03,02:00:00,0.05,2018,"2018-03-03 02:00:00"
2018-03-03,03:00:00,0.98,2018,"2018-03-03 03:00:00"
2018-03-03,04:00:00,2.39,2018,"2018-03-03 04:00:00"
2018-03-03,05:00:00,3.74,2018,"2018-03-03 05:00:00"
2018-03-03,06:00:00,4.71,2018,"2018-03-03 06:00:00"
2018-03-03,07:00:00,5.37,2018,"2018-03-03 07:00:00"
2018-03-03,08:00:00,5.28,2018,"2018-03-03 08:00:00"
2018-03-03,09:00:00,4.53,2018,"2018-03-03 09:00:00"
2018-03-03,10:00:00,3.47,2018,"2018-03-03 10:00:00"
2018-03-03,11:00:00,2.38,2018,"2018-03-03 11:00:00"
2018-03-03,12:00:00,1.63,2018,"2018-03-03 12:00:00"
2018-03-03,13:00:00,1.26,2018,"2018-03-03 13:00:00"
2018-03-03,14:00:00,1.41,2018,"2018-03-03 14:00:00"
